datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty,% Poverty,Lat,Lon
193,2014,48167,22193.0,19284.0,675.0,11106.0,1101.0,1162.0,1007.0,19.0,Oakland,102983.13912543932,1135.218826034063,289725.3489118681,3.041499571937097,86.89226332627406,4.961023746226288,0.0856125805434146,4.537466768800973,5.235885189023566,42.431597723,-83.538541889
194,2015,48167,21780.0,18491.0,948.0,11046.0,957.0,1123.0,961.0,7.0,Oakland,102891.899197104,1157.0132100229098,312007.89563617803,4.352617079889807,84.8989898989899,4.393939393939394,0.032139577594123,4.412304866850322,5.156106519742884,42.431597723,-83.538541889
195,2016,48167,21982.0,18142.0,1173.0,11022.0,812.0,1360.0,1093.0,97.0,Oakland,103728.9616969505,1206.0769060902392,340494.5539088444,5.336184150668729,82.53116185970339,3.693931398416887,0.4412701301064507,4.972250022745883,6.1868801746883815,42.431597723,-83.538541889
196,2017,48167,22074.0,18154.0,1365.0,11193.0,629.0,1296.0,1039.0,99.0,Oakland,112893.38379569192,1231.8851256527414,354151.43521540466,6.18374558303887,82.24155114614479,2.849506206396666,0.4484914378907311,4.706894989580502,5.871160641478663,42.431597723,-83.538541889
197,2018,48167,22113.0,17748.0,1399.0,11387.0,619.0,1235.0,1001.0,115.0,Oakland,115019.06826970176,1282.6007000999575,370097.6476163548,6.3265952154841045,80.26048026048026,2.7992583548139107,0.5200560756116311,4.526748971193416,5.584950029394474,42.431597723,-83.538541889
198,2019,48167,22382.0,17557.0,1358.0,11715.0,501.0,1097.0,886.0,101.0,Oakland,118180.37806905346,1343.202626957212,381030.94927969895,6.067375569654186,78.44249843624341,2.238405861853275,0.4512554731480654,3.958538110982039,4.901259941024037,42.431597723,-83.538541889
199,2020,48167,22648.0,18111.0,878.0,11626.0,492.0,990.0,804.0,94.0,Oakland,122533.73874371649,1385.699425449459,417475.79971484985,3.876722006358177,79.96732603320382,2.1723772518544684,0.4150476863299187,3.5499823383963265,4.371246909219357,42.431597723,-83.538541889
200,2011,48178,29173.0,27938.0,166.0,13487.0,1325.0,1251.0,1191.0,23.0,Oakland,97471.47943220162,877.7797358394944,292186.8657724983,0.5690192986665753,95.7666335310047,4.541870908031399,0.0788400233092242,4.082542076577657,4.28821170260172,42.45869846,-83.65750933
201,2012,48178,29729.0,28581.0,107.0,13675.0,1371.0,1263.0,1086.0,23.0,Oakland,97020.12992499804,895.8154394278597,269540.91221896047,0.3599179252581654,96.13845067106192,4.611658649803223,0.0773655353358673,3.652998755423997,4.24837700561741,42.45869846,-83.65750933
202,2013,48178,29815.0,28507.0,237.0,13838.0,1319.0,1456.0,1314.0,1.0,Oakland,94293.24674510746,897.271050022107,253485.6115077032,0.7949018950192855,95.61294650343788,4.423947677343619,0.0033540164346805,4.407177595170216,4.883447928894852,42.45869846,-83.65750933
203,2014,48178,30288.0,28911.0,253.0,14293.0,1084.0,1400.0,1259.0,0.0,Oakland,95448.47811908624,895.8189375506894,258062.78301567992,0.8353143159006867,95.45364500792392,3.578975171685156,0.0,4.156761753829899,4.62229265715795,42.45869846,-83.65750933
204,2015,48178,31513.0,30018.0,280.0,15159.0,881.0,1458.0,1323.0,0.0,Oakland,99337.29750186695,903.7558740512284,278068.841475506,0.8885221971884618,95.25592612572588,2.7956716275822675,0.0,4.198267381715483,4.626662012502777,42.45869846,-83.65750933
205,2016,48178,32362.0,30916.0,232.0,15665.0,724.0,1496.0,1378.0,1.0,Oakland,103759.43100826228,968.6701887861605,298345.33992758545,0.7168901798405537,95.53179655151102,2.2371917681231075,0.003090043878623,4.2580804647426,4.622705642420122,42.45869846,-83.65750933
206,2017,48178,33393.0,31591.0,213.0,16405.0,628.0,1246.0,1225.0,1.0,Oakland,107484.77412695822,988.2428606396868,317232.1736292428,0.6378582337615668,94.60365944958524,1.880633665738328,0.0029946395951247,3.6684335040277904,3.7313209355254098,42.45869846,-83.65750933
207,2018,48178,34308.0,32477.0,98.0,17005.0,525.0,1164.0,1144.0,1.0,Oakland,112165.06936087008,1087.2376795549303,327991.45623180555,0.285647662352804,94.66305234930628,1.5302553340328786,0.0029147720648245,3.3344992421592634,3.3927946834557536,42.45869846,-83.65750933
208,2019,48178,35390.0,33385.0,206.0,18027.0,612.0,1230.0,1195.0,24.0,Oakland,119722.61781996972,1115.5613654232036,347421.0876291281,0.5820853348403504,94.33455778468492,1.7293020627295848,0.067815767165866,3.376660073467081,3.475558067250636,42.45869846,-83.65750933
209,2020,48178,34882.0,32616.0,224.0,17623.0,650.0,1198.0,1168.0,20.0,Oakland,127965.86886183356,1121.9809281676592,365085.29467449227,0.642165013473998,93.5038128547675,1.8634252623129408,0.0573361619173212,3.3484318559715613,3.4344360988475438,42.45869846,-83.65750933
210,2011,48220,22838.0,16914.0,4337.0,11868.0,1687.0,3482.0,1738.0,1433.0,Oakland,63533.37217645673,894.0349161328182,155101.5119654662,18.99027935896313,74.0607758998161,7.386811454593221,6.2746300026272,7.610123478413171,15.246518959628688,42.464339626,-83.123927918
211,2012,48220,22761.0,16447.0,4742.0,11880.0,1745.0,3609.0,1874.0,1466.0,Oakland,61011.003527966765,870.5998937254458,136163.94679303467,20.83388251834278,72.25956680286455,7.666622731865911,6.440841790782478,8.233381661614164,15.856069592724396,42.464339626,-83.123927918
212,2013,48220,22773.0,17045.0,4371.0,12157.0,1729.0,3856.0,2140.0,1374.0,Oakland,58840.57646690162,875.0354700652911,120595.32188343772,19.193782110393887,74.84740701708164,7.592324243621833,6.033460677117639,9.397093048785845,16.93233214771879,42.464339626,-83.123927918
213,2014,48220,22809.0,17076.0,4259.0,12177.0,1635.0,4388.0,2381.0,1474.0,Oakland,60859.055521762646,888.0963605028387,115838.65571776156,18.672453855934062,74.86518479547547,7.1682230698408524,6.462361348590469,10.438861852777412,19.238020079793063,42.464339626,-83.123927918
214,2015,48220,22598.0,17159.0,3938.0,12392.0,1384.0,4242.0,2466.0,1295.0,Oakland,62018.47919769468,890.9001717176405,123286.18537910785,17.426320913355163,75.93149836268697,6.1244357907779445,5.730595627931676,10.91247013010001,18.771572705549165,42.464339626,-83.123927918
215,2016,48220,22646.0,17329.0,3663.0,13239.0,940.0,3773.0,2205.0,961.0,Oakland,65503.941101717865,921.6966671805404,135715.39080110163,16.175041950013245,76.52123995407577,4.150843416055816,4.24357502428685,9.736818864258588,16.66077894550914,42.464339626,-83.123927918
216,2017,48220,22761.0,17530.0,3574.0,13884.0,762.0,3654.0,2159.0,944.0,Oakland,70694.79210998696,948.4645316579632,157621.62859007833,15.702297790079523,77.01770572470454,3.3478318175827075,4.147445191336057,9.485523483151004,16.05377619612495,42.464339626,-83.123927918
217,2018,48220,22811.0,17648.0,3599.0,14629.0,628.0,3073.0,1721.0,1009.0,Oakland,75315.47800738331,948.9060997901294,175098.65754439344,15.777475779229318,77.36618298189471,2.753057735303143,4.423304546052343,7.544605672701767,13.471570733418089,42.464339626,-83.123927918
218,2019,48220,22548.0,17797.0,3306.0,15133.0,472.0,2367.0,1427.0,802.0,Oakland,77498.14340307521,988.034585401534,189621.5953406322,14.66205428419372,78.92939506829873,2.093312045414228,3.556856483945361,6.3287209508603866,10.497605109100586,42.464339626,-83.123927918
219,2020,48220,22639.0,17674.0,3048.0,15242.0,685.0,2589.0,1741.0,654.0,Oakland,86507.90831147054,1021.909176966976,206147.80747340727,13.463492203719246,78.06881929413844,3.025752020848977,2.8888201775696807,7.6902690048146995,11.43601749193869,42.464339626,-83.123927918
220,2011,48237,29663.0,11723.0,15947.0,12338.0,2494.0,5316.0,2020.0,2907.0,Oakland,60822.82086254496,1034.913145341626,159165.30703879718,53.76057714998483,39.52061490746047,8.407780736945016,9.800087651282745,6.809830428479923,17.921316117722416,42.469317434,-83.180729258
221,2012,48237,29523.0,10964.0,16575.0,12431.0,2516.0,5533.0,2107.0,3054.0,Oakland,60340.80086587629,1033.8373737989668,128201.14288700923,56.14266842800528,37.13714730887782,8.522169156251058,10.344477187277716,7.136808589912949,18.74132032652508,42.469317434,-83.180729258
222,2013,48237,29573.0,10035.0,17426.0,12627.0,2463.0,5716.0,2164.0,3185.0,Oakland,63124.19554681765,1008.4489498061874,107515.56896766357,58.92537111554459,33.93297940689142,8.32854292767051,10.769959084299868,7.317485544246441,19.328441483785884,42.469317434,-83.180729258
223,2014,48237,29622.0,9910.0,17161.0,12855.0,2122.0,5503.0,2325.0,2882.0,Oakland,60869.352291159776,982.0543812516896,102710.27473641526,57.93329282290189,33.45486462764162,7.163594625616096,9.729255283235434,7.8488960907433665,18.577408682735804,42.469317434,-83.180729258
224,2015,48237,29727.0,10346.0,17029.0,13185.0,1851.0,4829.0,1902.0,2698.0,Oakland,61017.01998590818,984.746798752832,101302.93438867255,57.28462340633095,34.80337740101591,6.226662629932385,9.075924243953308,6.398223836915935,16.244491539677732,42.469317434,-83.180729258
225,2016,48237,29751.0,10061.0,17551.0,14121.0,1320.0,4687.0,1809.0,2691.0,Oakland,63237.78607290621,1004.2177186498728,104738.25763415234,58.99297502604954,33.81735067728816,4.43682565291923,9.045074115155794,6.0804678834324895,15.754092299418506,42.469317434,-83.180729258
226,2017,48237,29824.0,10410.0,17333.0,14339.0,1218.0,3952.0,1783.0,1989.0,Oakland,64015.76205939948,1013.1043162532636,112622.39392950392,58.11762339055794,34.904774678111586,4.083959227467812,6.669125536480687,5.978406652360515,13.251072961373392,42.469317434,-83.180729258
227,2018,48237,29849.0,10785.0,16775.0,14721.0,1042.0,4238.0,1999.0,1973.0,Oakland,60333.19717092713,1043.5540227870988,126197.2306626259,56.199537672953866,36.13186371402727,3.490904217896747,6.609936681295856,6.697041776943951,14.198130590639552,42.469317434,-83.180729258
228,2019,48237,29726.0,11068.0,16677.0,15111.0,894.0,4244.0,1550.0,2318.0,Oakland,62671.66542672409,1079.8061934545112,140279.4580238366,56.10240193769764,37.23339837179574,3.00746820964812,7.797887371324766,5.214290520083428,14.277063849828432,42.469317434,-83.180729258
229,2020,48237,29603.0,9997.0,16881.0,14945.0,1107.0,3827.0,1352.0,2131.0,Oakland,64108.31844859763,1077.2429688073537,153639.5709610488,57.02462588251191,33.77022599060906,3.7394858629192975,7.198594737019897,4.567104685335946,12.927743809749012,42.469317434,-83.180729258
230,2011,48301,13832.0,12431.0,512.0,5936.0,379.0,703.0,653.0,9.0,Oakland,162916.18989148168,1480.576005050258,533847.2127999146,3.701561596298438,89.87131289762868,2.740023134759977,0.0650665124349334,4.720936957779063,5.082417582417582,42.544904753,-83.28375476
231,2012,48301,13839.0,12214.0,504.0,6050.0,422.0,754.0,655.0,9.0,Oakland,155181.77678859205,1315.1897784785317,493959.2689704435,3.6418816388467374,88.25782209697233,3.0493532769708795,0.0650336006936917,4.733000939374232,5.448370547004842,42.544904753,-83.28375476
232,2013,48301,14104.0,12024.0,695.0,6477.0,438.0,767.0,700.0,20.0,Oakland,152853.9164996115,1314.5151680353026,469824.7247346077,4.927680090754396,85.25241066364153,3.1055019852524106,0.1418037436188315,4.963131026659104,5.43817356778219,42.544904753,-83.28375476
233,2014,48301,14228.0,12029.0,765.0,6483.0,416.0,826.0,760.0,16.0,Oakland,151636.6616230738,1391.3509647877806,471978.1672411463,5.376721956705088,84.54456002249087,2.9238122012932246,0.1124543154343547,5.341579983131853,5.805454034298566,42.544904753,-83.28375476
234,2015,48301,14319.0,12358.0,648.0,6725.0,297.0,631.0,551.0,26.0,Oakland,160874.97343228545,1483.548049296042,499958.2637532329,4.525455688246386,86.30490956072352,2.07416719044626,0.1815769257629722,3.84803408059222,4.406732313709058,42.544904753,-83.28375476
235,2016,48301,14572.0,12571.0,802.0,6887.0,321.0,548.0,474.0,13.0,Oakland,165929.5216306191,1545.0479944334957,532959.0370280866,5.50370573702992,86.26818556135053,2.202854790008235,0.0892121877573428,3.2528136151523466,3.760636837771068,42.544904753,-83.28375476
236,2017,48301,14750.0,12615.0,867.0,7012.0,296.0,533.0,505.0,26.0,Oakland,173623.70449575718,1676.9051811357704,551800.0073433421,5.877966101694915,85.52542372881355,2.006779661016949,0.1762711864406779,3.4237288135593222,3.613559322033898,42.544904753,-83.28375476
237,2018,48301,14797.0,12742.0,890.0,6927.0,300.0,524.0,503.0,19.0,Oakland,175534.28067716153,1684.2476553819686,567402.1640177295,6.0147327160911,86.11204973981212,2.027437994188011,0.128404406298574,3.399337703588565,3.5412583631817265,42.544904753,-83.28375476
238,2019,48301,14796.0,12639.0,834.0,7002.0,283.0,462.0,411.0,26.0,Oakland,175414.87367840504,1705.521702906629,583524.4065290603,5.636658556366585,85.42173560421735,1.9126791024601248,0.1757231684238983,2.7777777777777777,3.1224655312246554,42.544904753,-83.28375476
239,2020,48301,15024.0,12160.0,841.0,7182.0,357.0,421.0,365.0,20.0,Oakland,173753.99295238612,1698.8651409715972,641047.8650443761,5.597710330138446,80.93716719914804,2.376198083067093,0.1331203407880724,2.4294462193823216,2.8021831735889244,42.544904753,-83.28375476
240,2011,48302,15754.0,12620.0,1337.0,7615.0,480.0,726.0,429.0,180.0,Oakland,145070.71112612754,1055.232120708281,538181.927544801,8.48673352799289,80.10663958359781,3.0468452456518977,1.1425669671194616,2.7231179383013835,4.608353434048496,42.588189387,-83.294142245
241,2012,48302,15240.0,11791.0,1421.0,7256.0,492.0,841.0,556.0,163.0,Oakland,141495.04400811868,1104.1754749688582,514927.9859229771,9.324146981627296,77.36876640419948,3.228346456692913,1.0695538057742782,3.648293963254593,5.518372703412074,42.588189387,-83.294142245
242,2013,48302,15155.0,11768.0,1370.0,7440.0,463.0,850.0,557.0,159.0,Oakland,143921.75323342936,1109.1630472576485,482642.8825920664,9.039920818211812,77.65094028373474,3.0550973276146487,1.0491586935004948,3.6753546684262615,5.608709996700759,42.588189387,-83.294142245
243,2014,48302,15414.0,11685.0,1450.0,7238.0,485.0,996.0,716.0,141.0,Oakland,148666.04365200055,1069.5769211273318,478542.3577318194,9.407032567795511,75.80770727909693,3.1464902037109126,0.9147528221097704,4.645127805890749,6.4616582327754,42.588189387,-83.294142245
244,2015,48302,15520.0,11824.0,1043.0,7222.0,331.0,953.0,734.0,125.0,Oakland,163354.83841243456,1019.4571950535192,500343.93482324056,6.720360824742268,76.18556701030927,2.1327319587628866,0.8054123711340205,4.729381443298969,6.140463917525773,42.588189387,-83.294142245
245,2016,48302,15203.0,11558.0,1191.0,6988.0,318.0,791.0,662.0,37.0,Oakland,164861.82618006974,1091.8169886711637,499569.7500489569,7.833980135499573,76.02446885483128,2.0916924291258305,0.2433730184831941,4.354403736104716,5.202920476221799,42.588189387,-83.294142245
246,2017,48302,15506.0,12288.0,955.0,7160.0,290.0,811.0,612.0,35.0,Oakland,155548.183191906,1112.5501387075717,528057.317232376,6.158906229846512,79.24674319618212,1.8702437766026052,0.2257190764865213,3.9468592802786016,5.230233458016252,42.588189387,-83.294142245
247,2018,48302,16019.0,12579.0,1198.0,7452.0,289.0,966.0,631.0,124.0,Oakland,156719.9723942383,1121.2138570410225,574925.4604610783,7.478619139771521,78.52550096760098,1.804107622198639,0.7740807790748486,3.939072351582496,6.030338972470192,42.588189387,-83.294142245
248,2019,48302,15964.0,12313.0,1212.0,7173.0,259.0,771.0,499.0,94.0,Oakland,159023.5110088908,1125.0960779481884,584597.0616881212,7.592082184916062,77.12979203207216,1.6224004009020294,0.5888248559258331,3.1257830117764973,4.829616637434227,42.588189387,-83.294142245
249,2020,48302,15623.0,11696.0,1609.0,6882.0,490.0,1078.0,378.0,386.0,Oakland,157956.78403931827,1172.605461128005,580062.9625479598,10.298918261537477,74.8639825897715,3.1364014593868013,2.4707162516802152,2.419509697241247,6.900083210650963,42.588189387,-83.294142245
250,2011,48304,16367.0,13646.0,1112.0,7251.0,572.0,802.0,483.0,232.0,Oakland,138740.6730002356,1331.5701856947885,469368.3309697296,6.794158978432212,83.37508401050894,3.494837172359015,1.417486405572188,2.951060059876581,4.90010386753834,42.581997817,-83.241077667
251,2012,48304,16652.0,13424.0,1393.0,7135.0,749.0,917.0,607.0,216.0,Oakland,134593.94728956334,1194.4205859038127,433043.819089349,8.365361518135959,80.61494114821043,4.4979582032188326,1.2971414845063656,3.6452077828489062,5.506846024501561,42.581997817,-83.241077667
252,2013,48304,16667.0,13505.0,1346.0,7246.0,737.0,987.0,648.0,309.0,Oakland,136454.52229381388,1375.9900067394412,396054.91828964144,8.075838483230335,81.02837943241136,4.4219115617687645,1.853962920741585,3.887922241555169,5.921881562368752,42.581997817,-83.241077667
253,2014,48304,16395.0,13495.0,1033.0,7175.0,626.0,765.0,713.0,39.0,Oakland,138163.3388669235,1333.4316369288997,404405.6180724521,6.300701433363829,82.31168039036292,3.8182372674595912,0.2378774016468435,4.348886855748703,4.6660567246111615,42.581997817,-83.241077667
254,2015,48304,16434.0,13415.0,1133.0,7319.0,435.0,775.0,712.0,36.0,Oakland,136051.8977963606,1309.9960677926056,394027.27652446873,6.894243641231593,81.62954849701838,2.646951442132165,0.2190580503833515,4.332481440915176,4.715833029086041,42.581997817,-83.241077667
255,2016,48304,16687.0,13689.0,1148.0,7557.0,461.0,671.0,622.0,25.0,Oakland,139822.4000549984,1371.1190090289033,413747.8565208514,6.87960687960688,82.03391861928448,2.7626295918978845,0.1498172229879547,3.727452507940313,4.021094264996703,42.581997817,-83.241077667
256,2017,48304,16369.0,13523.0,1099.0,7435.0,304.0,625.0,539.0,34.0,Oakland,143342.45155842035,1474.2843178851174,430103.1821148825,6.713910440466736,82.61347669375039,1.8571690390372049,0.2077096951554768,3.292809579082412,3.818192925652148,42.581997817,-83.241077667
257,2018,48304,16094.0,13008.0,1056.0,7277.0,248.0,657.0,504.0,72.0,Oakland,145738.38645676945,1306.8693983043086,440598.2158999948,6.561451472598484,80.82515223064496,1.5409469367466135,0.447371691313533,3.131601839194731,4.082266683235988,42.581997817,-83.241077667
258,2019,48304,16237.0,13295.0,1188.0,7343.0,244.0,622.0,478.0,28.0,Oakland,151959.48086694282,1505.292739881951,447893.12086115376,7.316622528792265,81.8808893268461,1.5027406540617108,0.1724456488267537,2.943893576399581,3.830756913222886,42.581997817,-83.241077667
259,2020,48304,16390.0,12858.0,1008.0,7178.0,258.0,513.0,375.0,58.0,Oakland,151881.8400840768,1705.9290292916453,448556.90832306206,6.150091519219036,78.45027455765711,1.574130567419158,0.3538743136058572,2.287980475899939,3.1299572910311166,42.581997817,-83.241077667
260,2011,48306,27466.0,23999.0,865.0,12877.0,1019.0,662.0,588.0,28.0,Oakland,160040.3775779211,1265.1948661637157,428324.0007290866,3.149348285152552,87.37712080390301,3.710041505861793,0.1019442219471346,2.1408286608898277,2.4102526760358263,42.716639451,-83.164612971
261,2012,48306,27433.0,23962.0,1209.0,12565.0,1119.0,668.0,598.0,38.0,Oakland,154239.51165971236,1185.13064801345,397609.341707536,4.407100936827908,87.34735537491343,4.079028906791091,0.1385193015711005,2.17985637735574,2.4350235118288195,42.716639451,-83.164612971
262,2013,48306,27177.0,23659.0,1289.0,12585.0,1085.0,731.0,654.0,40.0,Oakland,155979.97744648153,1161.482058920745,394092.9553522753,4.742981197335983,87.05523052581226,3.9923464694410713,0.1471832799793943,2.4064466276630974,2.6897744416234315,42.716639451,-83.164612971
263,2014,48306,27836.0,23696.0,1579.0,12944.0,873.0,742.0,654.0,46.0,Oakland,157599.77820018923,1100.4672293187348,406722.3911868073,5.6725104181635295,85.12717344446041,3.136226469320305,0.1652536283948843,2.3494754993533555,2.6656128754131343,42.716639451,-83.164612971
264,2015,48306,28195.0,23964.0,1342.0,13446.0,671.0,897.0,740.0,13.0,Oakland,159122.7412042174,991.174649919626,430151.8000818506,4.75970916829225,84.99379322574924,2.379854584146125,0.0461074658627416,2.6245788260329848,3.181415144529172,42.716639451,-83.164612971
265,2016,48306,27936.0,23585.0,1262.0,13247.0,550.0,770.0,633.0,14.0,Oakland,164298.1439208023,1108.32119896503,445359.7670067956,4.517468499427262,84.42511454753723,1.968785796105384,0.0501145475372279,2.265893470790378,2.756300114547537,42.716639451,-83.164612971
266,2017,48306,28186.0,23667.0,1094.0,13565.0,387.0,638.0,521.0,5.0,Oakland,174492.6123694517,1253.0173629242818,458569.54879242816,3.881359540197261,83.96721776768608,1.373022067693181,0.0177393032001702,1.8484353934577449,2.26353508834173,42.716639451,-83.164612971
267,2018,48306,27663.0,23587.0,858.0,13366.0,412.0,469.0,411.0,4.0,Oakland,178742.60257977675,1035.059978415576,468992.59279908566,3.1016158768029496,85.26551711672631,1.489354010772512,0.014459747677403,1.4857390738531613,1.6954054151755054,42.716639451,-83.164612971
268,2019,48306,27334.0,23666.0,742.0,13328.0,412.0,409.0,373.0,2.0,Oakland,173173.02439596804,1016.638722976488,477450.7296886062,2.714567937367381,86.58081510207069,1.5072803102363357,0.0073168947098851,1.3646008633935758,1.496304968171508,42.716639451,-83.164612971
269,2020,48306,27974.0,24159.0,658.0,13362.0,450.0,506.0,485.0,3.0,Oakland,183383.25004733185,1041.9235272071128,498239.5895074012,2.3521841710159435,86.3623364552799,1.608636591120326,0.0107242439408021,1.733752770429685,1.8088224780153,42.716639451,-83.164612971
270,2011,48307,40219.0,32733.0,2339.0,20501.0,1917.0,3880.0,3069.0,286.0,Oakland,90270.4345622591,1137.8626205326775,274577.0871213974,5.815659265521271,81.38690668589473,4.7664039384370565,0.7111066908675004,7.6307217981551005,9.647181680300356,42.645182298,-83.12319991
271,2012,48307,40691.0,32679.0,2387.0,21295.0,1900.0,3620.0,2855.0,200.0,Oakland,89624.01223028477,1136.0266905929598,258260.2733520911,5.866162050576294,80.31014229190731,4.669337199872207,0.4915091789339166,7.01629352928166,8.89631613870389,42.645182298,-83.12319991
272,2013,48307,40878.0,32788.0,2214.0,20780.0,1977.0,3230.0,2466.0,223.0,Oakland,86670.36674579428,1102.6231707997613,246030.1523457119,5.416116248348745,80.20940359117374,4.836342286804638,0.545525710651206,6.032584764420959,7.901560741719262,42.645182298,-83.12319991
273,2014,48307,41196.0,33560.0,2114.0,20869.0,1764.0,3358.0,2707.0,249.0,Oakland,86443.95328129224,1109.4769025412274,248152.1424709381,5.131566171472959,81.46421982716768,4.281969123215846,0.6044276143314885,6.571026313234294,8.151276822992523,42.645182298,-83.12319991
274,2015,48307,42417.0,34646.0,1874.0,22228.0,1442.0,3174.0,2554.0,102.0,Oakland,90328.02130648856,1135.1585160558102,262513.4416518646,4.418039936817785,81.67951528868143,3.399580356932362,0.2404696230285027,6.021170757007804,7.482848857769291,42.645182298,-83.12319991
275,2016,48307,43014.0,35034.0,1816.0,22419.0,1233.0,2950.0,2461.0,58.0,Oakland,89564.54060089913,1190.8422504343623,268637.76139862585,4.221881247965778,81.4479006834984,2.8665085786023154,0.1348398195936206,5.721393034825871,6.858232203468638,42.645182298,-83.12319991
276,2017,48307,43215.0,35076.0,1660.0,22384.0,1109.0,2985.0,2516.0,51.0,Oakland,91327.31412369452,1264.2050179503915,290008.879732376,3.841258822168229,81.16626171468239,2.5662385745690157,0.1180145782714335,5.822052528057387,6.907323845886845,42.645182298,-83.12319991
277,2018,48307,43694.0,35079.0,2015.0,22597.0,954.0,2934.0,2515.0,87.0,Oakland,94531.43324558852,1319.003747406484,314279.6417463472,4.611617155673549,80.28333409621459,2.183366137227079,0.199112006225111,5.755939030530508,6.714880761660639,42.645182298,-83.12319991
278,2019,48307,43674.0,35141.0,1968.0,22923.0,849.0,2945.0,2485.0,97.0,Oakland,96753.4953472817,1337.243431629097,322154.09943791875,4.506113477125979,80.46205980675,1.9439483445528236,0.2221001053258231,5.689884141594542,6.74314237303659,42.645182298,-83.12319991
279,2020,48307,44041.0,34529.0,1954.0,22419.0,949.0,2492.0,1966.0,45.0,Oakland,100975.9289056493,1328.0110041690657,319405.4835381804,4.436774823459958,78.40194364342318,2.1548102904112074,0.1021775164051679,4.464022161168002,5.658363797370631,42.645182298,-83.12319991
280,2011,48309,29079.0,24439.0,1593.0,14445.0,1178.0,1351.0,1176.0,46.0,Oakland,115591.94166418452,1296.3506283925865,308712.9657373777,5.478180129990715,84.04346779462843,4.051033391794766,0.158189758932563,4.044155576189002,4.645964441693319,42.65708149,-83.178563136
281,2012,48309,28838.0,24540.0,1488.0,14280.0,1159.0,1376.0,1207.0,75.0,Oakland,110806.39775429672,1244.8516773086403,292633.04354643414,5.1598585200083225,85.0960538178792,4.019002704764547,0.2600735141133227,4.185449753797074,4.77148207226576,42.65708149,-83.178563136
282,2013,48309,29555.0,25226.0,1768.0,14161.0,1261.0,1733.0,1579.0,70.0,Oakland,110024.26557690903,1232.1127246659255,284484.6259180879,5.982067332092709,85.35273219421417,4.266621553036711,0.236846557266114,5.342581627474201,5.863644053459652,42.65708149,-83.178563136
283,2014,48309,29839.0,24966.0,1713.0,14601.0,1060.0,1249.0,1104.0,41.0,Oakland,113471.6858525953,1278.0865014193023,280329.546836983,5.740809008344783,83.6690237608499,3.5523978685612785,0.1374040685009551,3.699855893294012,4.185797111163243,42.65708149,-83.178563136
284,2015,48309,29082.0,24075.0,1618.0,13938.0,884.0,1007.0,896.0,42.0,Oakland,112639.09270643034,1303.5682166258116,299923.5354426054,5.563578846021594,82.78316484423355,3.0396809022763223,0.144419228388694,3.0809435389588065,3.462622928271783,42.65708149,-83.178563136
285,2016,48309,28999.0,23891.0,1645.0,13910.0,711.0,1025.0,938.0,35.0,Oakland,112749.1473998675,1319.0672688713246,326910.31928235426,5.6726094003241485,82.38559950343115,2.451808683058037,0.1206938170281733,3.2345942963550463,3.534604641539364,42.65708149,-83.178563136
286,2017,48309,29467.0,24150.0,1519.0,14201.0,601.0,1175.0,1104.0,21.0,Oakland,114296.81296507832,1395.97073270235,338613.02545691904,5.154919062001561,81.95608646961007,2.0395696881257,0.071266162147487,3.746563952896461,3.987511453490345,42.65708149,-83.178563136
287,2018,48309,30125.0,24581.0,1492.0,14344.0,477.0,1282.0,1186.0,21.0,Oakland,117733.52216385843,1380.8889278275794,352988.2153822872,4.952697095435685,81.5966804979253,1.583402489626556,0.0697095435684647,3.936929460580913,4.255601659751037,42.65708149,-83.178563136
288,2019,48309,30215.0,24825.0,1154.0,14297.0,463.0,1258.0,1176.0,3.0,Oakland,118270.9578380408,1347.9699832197043,365298.6736134743,3.819295052126427,82.16117822273705,1.5323514810524574,0.0099288432897567,3.892106569584644,4.163494952837994,42.65708149,-83.178563136
289,2020,48309,30165.0,24820.0,957.0,14250.0,646.0,1349.0,1280.0,3.0,Oakland,121521.24808450954,1375.103592969387,374857.0068505589,3.172550969666833,82.28078899386706,2.1415547820321565,0.0099453008453505,4.243328360682911,4.472070280125974,42.65708149,-83.178563136
290,2011,48320,4437.0,4045.0,75.0,2021.0,385.0,697.0,660.0,33.0,Oakland,72602.40818177373,965.8286290949992,223102.34952587145,1.690331304935767,91.16520171286906,8.677034032003606,0.7437457741717377,14.874915483434751,15.708812260536398,42.614499773,-83.33230697
291,2012,48320,4390.0,4030.0,146.0,2036.0,433.0,924.0,847.0,77.0,Oakland,64730.96008606497,857.3285538820701,211545.15710340865,3.3257403189066057,91.7995444191344,9.863325740318906,1.753986332574032,19.29384965831435,21.047835990888384,42.614499773,-83.33230697
292,2013,48320,4415.0,3953.0,191.0,2101.0,332.0,769.0,705.0,64.0,Oakland,67967.62805152882,911.6587782294588,201428.194902922,4.326160815402039,89.5356738391846,7.519818799546998,1.44960362400906,15.968289920724802,17.41789354473386,42.614499773,-83.33230697
