datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty,% Poverty
678,2019,48417,2691.0,2555.0,35.0,1164.0,106.0,330.0,294.0,35.0,Saginaw,63982.68839890947,837.8628631330258,155773.36587693667,1.3006317354143442,94.94611668524712,3.9390561129691566,1.3006317354143442,10.925306577480491,12.263099219620958
679,2020,48417,2615.0,2402.0,31.0,1068.0,122.0,292.0,259.0,31.0,Saginaw,65884.88636108977,749.9494766451195,164470.86638512273,1.18546845124283,91.85468451242829,4.665391969407265,1.18546845124283,9.904397705544934,11.166347992351817
690,2011,48457,8606.0,8237.0,87.0,3479.0,576.0,855.0,755.0,32.0,Saginaw,67410.2326764145,694.9089575395996,157133.4095021317,1.0109226121310715,95.71229374854752,6.6930048803160584,0.37183360446200325,8.772949105275389,9.934929119219149
691,2012,48457,8519.0,8103.0,121.0,3490.0,530.0,852.0,736.0,54.0,Saginaw,63890.88427397929,728.5965574013258,137889.2209726735,1.4203545017020778,95.11679774621435,6.2213874867942245,0.6338772156356379,8.639511679774621,10.001173846695622
692,2013,48457,8150.0,7751.0,131.0,2932.0,647.0,1320.0,1203.0,66.0,Saginaw,55544.478732126525,693.2269045360302,132105.50444931898,1.607361963190184,95.1042944785276,7.938650306748467,0.8098159509202454,14.76073619631902,16.19631901840491
693,2014,48457,8306.0,7934.0,161.0,3104.0,567.0,1547.0,1426.0,82.0,Saginaw,53199.54618646932,671.864203163017,127551.2309070019,1.938357813628702,95.5213098964604,6.826390561040212,0.9872381411028173,17.168312063568507,18.625090296171443
694,2015,48457,8304.0,7984.0,147.0,3378.0,439.0,1288.0,1211.0,61.0,Saginaw,57431.564605070525,691.6367855470284,125085.98370581014,1.7702312138728324,96.14643545279384,5.286608863198459,0.7345857418111753,14.583333333333334,15.510597302504816
695,2016,48457,8284.0,7996.0,127.0,3422.0,354.0,1236.0,1151.0,58.0,Saginaw,59029.21244797027,675.4030674105338,118322.4922606424,1.5330758087880252,96.52341863833897,4.273297923708354,0.7001448575567359,13.89425398358281,14.920328343795267
696,2017,48457,8019.0,7785.0,95.0,3308.0,305.0,1196.0,1140.0,33.0,Saginaw,59837.79444353786,662.5577921018277,127787.8818537859,1.184686369871555,97.08193041526376,3.8034667664297293,0.411522633744856,14.21623643845866,14.914577877540841
697,2018,48457,8140.0,7792.0,140.0,3520.0,223.0,942.0,874.0,55.0,Saginaw,66035.12781403943,627.3458485824768,133599.18361495298,1.71990171990172,95.72481572481573,2.7395577395577395,0.6756756756756757,10.737100737100738,11.572481572481573
698,2019,48457,8118.0,7692.0,125.0,3464.0,241.0,1131.0,1000.0,84.0,Saginaw,65888.43906484079,694.8421752582561,136465.57301384275,1.5397881251539787,94.75240206947524,2.9687115052968713,1.0347376201034737,12.31830500123183,13.9320029563932
699,2020,48457,8574.0,8063.0,171.0,3536.0,242.0,1417.0,1245.0,120.0,Saginaw,63443.13563179309,688.7291112047016,144456.51614498612,1.9944016794961512,94.04012129694425,2.822486587357126,1.3995801259622114,14.520643806857942,16.526708654070447
700,2011,48460,2376.0,2321.0,28.0,981.0,120.0,282.0,254.0,28.0,Saginaw,71398.17024170997,686.7813673929376,185173.59550811557,1.1784511784511784,97.68518518518519,5.05050505050505,1.1784511784511784,10.69023569023569,11.868686868686869
701,2012,48460,2302.0,2246.0,24.0,949.0,110.0,269.0,245.0,24.0,Saginaw,69074.66961680184,671.5297960748103,167484.3088234013,1.0425716768027802,97.56733275412685,4.778453518679409,1.0425716768027802,10.642919200695047,11.685490877497829
702,2013,48460,2331.0,2285.0,20.0,961.0,104.0,272.0,248.0,20.0,Saginaw,72074.67046708192,665.7594234129045,157480.22510592084,0.8580008580008579,98.02659802659802,4.461604461604462,0.8580008580008579,10.639210639210638,11.668811668811669
703,2014,48460,2204.0,2122.0,35.0,929.0,56.0,238.0,188.0,35.0,Saginaw,68016.59734894567,590.7771441605839,151362.51013787513,1.588021778584392,96.27949183303085,2.540834845735027,1.588021778584392,8.52994555353902,10.798548094373865
704,2015,48460,2172.0,2140.0,7.0,939.0,46.0,185.0,162.0,7.0,Saginaw,74305.95948813799,593.9334478117603,153625.64288637525,0.32228360957642727,98.52670349907919,2.117863720073665,0.32228360957642727,7.458563535911603,8.517495395948435
705,2016,48460,2292.0,2254.0,5.0,1042.0,34.0,164.0,144.0,5.0,Saginaw,77315.87745357427,623.3513272529551,153743.06666055575,0.2181500872600349,98.34205933682374,1.4834205933682374,0.2181500872600349,6.282722513089005,7.155322862129145
706,2017,48460,2322.0,2239.0,47.0,1063.0,36.0,137.0,116.0,7.0,Saginaw,81074.44982865536,616.5640992167102,161848.07604438643,2.02411714039621,96.42549526270456,1.550387596899225,0.3014642549526271,4.995693367786391,5.900086132644272
707,2018,48460,2289.0,2155.0,79.0,1078.0,50.0,169.0,146.0,8.0,Saginaw,78169.476916215,645.5473722357402,165391.17826265295,3.45128877238969,94.14591524683267,2.18435998252512,0.34949759720401924,6.378331148973351,7.383136740934907
708,2019,48460,2356.0,2258.0,52.0,1084.0,42.0,168.0,160.0,0.0,Saginaw,83726.69436002143,655.5114860926946,175557.89436627983,2.2071307300509337,95.84040747028862,1.7826825127334467,0.0,6.791171477079796,7.130730050933787
709,2020,48460,2567.0,2469.0,44.0,1232.0,29.0,212.0,201.0,0.0,Saginaw,86260.67222026885,667.5374462445568,182366.0501292449,1.7140631086871836,96.18231398519673,1.1297234125438256,0.0,7.830151928320997,8.258667705492794
720,2011,48601,39371.0,12825.0,23912.0,11565.0,3592.0,15059.0,3029.0,10828.0,Saginaw,36644.59477458333,614.9876544307568,76534.80721440035,60.735058799624085,32.574737751136624,9.123466510883645,27.502476442051254,7.6934799725686425,38.248964974219604
721,2012,48601,38877.0,12690.0,23347.0,11253.0,3619.0,14420.0,2997.0,10152.0,Saginaw,36847.87507513262,611.8087667796198,71797.94855266252,60.05350207063302,32.64140751601204,9.30884584715899,26.11312601280963,7.708928158036886,37.091339352316275
722,2013,48601,38232.0,12320.0,23060.0,11025.0,3411.0,14384.0,2982.0,10228.0,Saginaw,34488.692488313296,601.6686341256112,65791.157166344,60.31596568319733,32.22431471019041,8.921845574387948,26.75245867336263,7.799748901443817,37.62293366813141
723,2014,48601,36939.0,12172.0,21840.0,10659.0,3180.0,13054.0,2736.0,9451.0,Saginaw,34208.44212962963,593.3513365098676,62038.03561773453,59.12450255827174,32.9516229459379,8.608787460407699,25.5854246189664,7.406805814992285,35.339343241560414
724,2015,48601,36537.0,12161.0,21078.0,10944.0,2766.0,12928.0,2985.0,8695.0,Saginaw,33469.821025496065,581.0777454781725,61964.485247893615,57.689465473355774,33.28406820483345,7.570408079481074,23.797794017023836,8.169800476229575,35.38331006924488
725,2016,48601,35986.0,11218.0,21681.0,11161.0,2298.0,12328.0,2939.0,8267.0,Saginaw,34416.35668126346,590.3429066652222,54971.7158249551,60.2484299449786,31.173234035458236,6.38581670649697,22.97282276440838,8.167064969710443,34.257766909353634
726,2017,48601,35831.0,11544.0,21147.0,11302.0,1983.0,12180.0,2906.0,8090.0,Saginaw,33555.506641644904,589.2164980417754,49598.603949086166,59.01872680081494,32.21791186402835,5.53431386229801,22.578214395355978,8.110295554129106,33.9929111663085
727,2018,48601,35270.0,10891.0,21262.0,11295.0,1851.0,12034.0,2551.0,8193.0,Saginaw,34769.763917373864,620.0652391211715,51328.29670220264,60.28352707683584,30.8789339381911,5.248086192231359,23.229373405160192,7.232775730082223,34.119648426424725
728,2019,48601,34793.0,10650.0,21741.0,11350.0,1898.0,11768.0,2466.0,8277.0,Saginaw,35543.02461501152,631.6747047802329,49222.95341023324,62.48670709625499,30.60960538039261,5.455120282815509,23.789267956198085,7.087632569769781,33.82289540999626
729,2020,48601,34218.0,10631.0,21593.0,11144.0,1572.0,10898.0,2377.0,7599.0,Saginaw,36957.08637577229,622.7994868842516,49918.14412834076,63.10421415629202,31.06844350926413,4.594073294757146,22.207610029808873,6.9466362733064475,31.848734584137006
730,2011,48602,29730.0,21203.0,6233.0,11496.0,2125.0,7270.0,4764.0,2124.0,Saginaw,47115.64008019952,620.4060478618647,93196.36701505742,20.96535486041036,71.31853346787757,7.147662293979145,7.144298688193744,16.024217961654895,24.453414059872184
731,2012,48602,29656.0,20917.0,6444.0,11363.0,2314.0,7850.0,5007.0,2290.0,Saginaw,43137.16302690837,597.2102929519064,84007.58120856818,21.729161046668466,70.53210142972755,7.802805503102239,7.721877528999191,16.883598597248447,26.47019152953871
732,2013,48602,29833.0,20902.0,6321.0,11495.0,2609.0,8373.0,5637.0,2144.0,Saginaw,42956.524525985486,610.8244611666531,73900.60397412398,21.187946234036133,70.06335266315826,8.745349110045922,7.186672476787451,18.895183186404317,28.066235376931587
733,2014,48602,30369.0,20669.0,6924.0,11787.0,2668.0,8109.0,4961.0,2508.0,Saginaw,44973.71453433361,620.3803561773452,69760.6126655853,22.79956534624123,68.05953439362507,8.78527445750601,8.258421416576114,16.335737100332576,26.701570680628272
734,2015,48602,30658.0,20644.0,6962.0,11732.0,2722.0,8607.0,5017.0,2736.0,Saginaw,43870.08421336866,623.5015631790125,64021.39762126767,22.70859155848392,67.33642116250245,8.878596124991846,8.924261204253375,16.364407332507014,28.074238371713744
735,2016,48602,30589.0,20373.0,6726.0,12206.0,2306.0,8270.0,4291.0,2751.0,Saginaw,44477.57718733204,615.7339994250168,61446.44447870271,21.988296446434994,66.60237340220341,7.538657687403968,8.993429010428585,14.027918532805911,27.035862564974337
736,2017,48602,30343.0,19943.0,6928.0,12503.0,1909.0,8060.0,4208.0,2678.0,Saginaw,45534.999029046994,640.1824820496083,61780.7171997389,22.83228421711762,65.72520845005437,6.291401641235211,8.825758824110999,13.868107965593381,26.562963451207857
737,2018,48602,30043.0,19477.0,7266.0,12433.0,1836.0,8306.0,4397.0,2625.0,Saginaw,43393.64582429004,628.5592834926944,61035.7759839431,24.185334354092465,64.8304097460307,6.1112405552042075,8.737476283992944,14.635688845987419,27.647039243750626
