datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty,% Poverty,Lat,Lon
1018,2019,49316,23391.0,21143.0,631.0,11778.0,432.0,1306.0,1142.0,65.0,Kent,106462.21637584732,1072.6551590607728,291404.6515448433,2.697618742251293,90.38946603394469,1.846864178530204,0.2778846564918131,4.882219657133086,5.583344021204737,42.814486849,-85.548086473
1019,2020,49316,24193.0,21467.0,564.0,12290.0,620.0,929.0,562.0,71.0,Kent,101327.9460069317,1137.2860195277635,297625.1612180317,2.331252841731079,88.73227793163312,2.5627247550944485,0.2934733187285578,2.3229859876823875,3.839953705617327,42.814486849,-85.548086473
1030,2011,49319,15763.0,15184.0,93.0,7055.0,851.0,1702.0,1643.0,24.0,Kent,71739.52902786978,795.1492360150975,190050.14959611272,0.5899892152509041,96.32684133730888,5.398718518048595,0.152255281355072,10.423142802765971,10.79743703609719,43.22007814,-85.539322689
1031,2012,49319,15674.0,14977.0,91.0,7060.0,957.0,1587.0,1538.0,20.0,Kent,75138.34479124019,829.4587402109811,179163.0878855719,0.580579303304836,95.5531453362256,6.105652673216793,0.1275998468801837,9.81242822508613,10.12504784994258,43.22007814,-85.539322689
1032,2013,49319,15987.0,15095.0,131.0,7365.0,884.0,1668.0,1606.0,17.0,Kent,75368.15225127384,774.32137261383,170821.57308001048,0.8194157753174454,94.42046662913616,5.529492712829174,0.1063363983236379,10.04566210045662,10.433477200225184,43.22007814,-85.539322689
1033,2014,49319,16401.0,15420.0,139.0,7844.0,756.0,1724.0,1598.0,17.0,Kent,73027.26275682618,728.4964348472561,165777.98729386323,0.8475092982135236,94.01865739893908,4.609475032010243,0.1036522163282726,9.74330833485763,10.511554173526005,43.22007814,-85.539322689
1034,2015,49319,16569.0,15581.0,157.0,7942.0,756.0,1781.0,1634.0,32.0,Kent,76302.45006054419,707.0636283473337,162624.63451988675,0.9475526585792746,94.03705715492788,4.562737642585551,0.1931317520671132,9.861790089926972,10.748989075985277,43.22007814,-85.539322689
1035,2016,49319,16507.0,15590.0,140.0,7760.0,670.0,1551.0,1392.0,34.0,Kent,75716.23860970722,696.9854962563592,168342.9449974376,0.8481250378627249,94.44478100199916,4.058884109771612,0.2059732234809474,8.43278609074938,9.396013812322044,43.22007814,-85.539322689
1036,2017,49319,16780.0,15881.0,167.0,8257.0,522.0,1431.0,1271.0,34.0,Kent,77863.59283616187,717.2529944516971,173284.34562663184,0.9952324195470796,94.64243146603098,3.1108462455303934,0.2026221692491061,7.574493444576877,8.528009535160907,43.22007814,-85.539322689
1037,2018,49319,16886.0,16155.0,136.0,8693.0,527.0,1390.0,1237.0,38.0,Kent,78997.03952498337,723.2072064896637,176312.09245461097,0.8054009238422363,95.67097003434796,3.120928579888665,0.2250384934265071,7.325595167594456,8.231671206916973,43.22007814,-85.539322689
